SCFR_NC_073249_2_124017631_124017686_frame2_fft	1	1	0.327273	33.436	3
SCFR_NC_073249_2_133670789_133670943_frame3_fft	1	1	0.324675	52.789	3
SCFR_NC_073249_2_21858427_21858694_frame_3_fft	1	1	0.310861	71.219	3
SCFR_NC_073249_2_21858382_21858694_frame_3_fft	1	1	0.310897	78.314	3
SCFR_NC_073249_2_227298091_227299144_frame_3_fft	6	3	0.394112;0.364672;0.029440	251.386;199.198;178.505	3;3;34
SCFR_NC_073249_2_24013960_24014775_frame2_fft	1	1	0.333742	161.662	3
SCFR_NC_073249_2_25612638_25612954_frame_3_fft	1	1	0.300633	107.602	3
SCFR_NC_073249_2_42038606_42039270_frame_1_fft	1	1	0.332831	156.432	3
SCFR_NC_073249_2_5084960_5085345_frame_1_fft	1	1	0.332468	91.065	3
SCFR_NC_073249_2_93710041_93710301_frame_1_fft	1	1	0.334615	73.553	3
SCFR_NC_073252_2_5033168_5033220_frame3_fft	1	1	0.346154	33.686	3
SCFR_NC_073252_2_6125352_6125560_frame_1_fft	2	2	0.336538;0.326923	89.285;64.589	3;3
SCFR_NC_073253_2_133714465_133714622_frame2_fft	1	1	0.337580	56.406	3
SCFR_NC_073253_2_168743143_168743488_frame_1_fft	1	1	0.333333	90.467	3
SCFR_NC_073253_2_171325191_171325360_frame1_fft	1	1	0.331361	67.953	3
SCFR_NC_073253_2_171672910_171673186_frame2_fft	1	1	0.336957	107.142	3
SCFR_NC_073253_2_172761879_172762134_frame_2_fft	1	1	0.333333	115.231	3
SCFR_NC_073253_2_1773680_1774013_frame_3_fft	2	2	0.300300;0.198198	105.179;92.066	3;5
SCFR_NC_073253_2_1873601_1873941_frame3_fft	2	2	0.320588;0.358824	103.067;83.606	3;3
SCFR_NC_073253_2_507364_507544_frame_1_fft	1	1	0.361111	66.065	3
SCFR_NC_073253_2_54203474_54206739_frame_2_fft	1	1	0.333231	276.545	3
SCFR_NC_073254_2_127508466_127508647_frame1_fft	1	1	0.331492	64.404	3
SCFR_NC_073254_2_156008401_156008660_frame2_fft	1	1	0.335907	78.745	3
SCFR_NC_073254_2_56183903_56184266_frame_3_fft	1	1	0.333333	96.536	3
SCFR_NC_073254_2_78434902_78435035_frame2_fft	1	1	0.338346	54.389	3
SCFR_NC_073254_2_90512341_90513912_frame2_fft	1	1	0.333546	180.977	3
SCFR_NC_073255_2_119046512_119047140_frame3_fft	4	3	0.332803;0.265924;0.401274	183.130;159.628;150.372	3;4;2
SCFR_NC_073255_2_12573045_12573103_frame1_fft	1	1	0.327586	35.361	3
SCFR_NC_073255_2_119046512_119050857_frame3_fft	48	3	0.333257;0.265593;0.401151	1201.695;1016.017;1010.692	3;4;2
SCFR_NC_073255_2_150730744_150731512_frame_3_fft	1	1	0.333333	125.771	3
SCFR_NC_073255_2_119022050_119043954_frame3_fft	110	3	0.333318;0.401160;0.367239	6131.505;4633.896;4173.925	3;2;3
SCFR_NC_073255_2_119022050_119028384_frame3_fft	48	3	0.333281;0.401168;0.265551	1712.712;1328.297;1124.824	3;2;4
SCFR_NC_073255_2_119022050_119025717_frame3_fft	34	3	0.333242;0.401145;0.299427	991.642;802.105;774.423	3;2;3
SCFR_NC_073255_2_119022050_119030685_frame3_fft	71	3	0.333295;0.401158;0.367226	2343.000;1854.567;1545.639	3;2;3
SCFR_NC_073255_2_119022050_119032794_frame3_fft	77	3	0.333302;0.401154;0.299423	2948.340;2309.182;2197.981	3;2;3
SCFR_NC_073255_2_175730809_175733249_frame_2_fft	1	1	0.333197	277.885	3
SCFR_NC_073255_2_118884714_118940821_frame1_fft	90	3	0.333327;0.392144;0.078457	14551.787;8055.806;7914.170	3;3;13
SCFR_NC_073255_2_187439844_187440696_frame_1_fft	1	1	0.333333	189.749	3
SCFR_NC_073255_2_35279242_35280727_frame_3_fft	1	1	0.333333	352.912	3
SCFR_NC_073255_2_118884714_118932727_frame1_fft	77	3	0.333326;0.411784;0.392144	12493.024;7057.215;7025.564	3;2;3
SCFR_NC_073255_2_5097218_5098157_frame_2_fft	1	1	0.333333	137.745	3
SCFR_NC_073256_2_122668498_122668670_frame2_fft	1	1	0.331395	55.907	3
SCFR_NC_073256_2_48656824_48656930_frame2_fft	1	1	0.330189	47.542	3
SCFR_NC_073257_2_108497220_108497421_frame_1_fft	1	1	0.338308	63.288	3
SCFR_NC_073257_2_125927274_125927817_frame_1_fft	1	1	0.333333	115.561	3
SCFR_NC_073257_2_126189833_126190536_frame_1_fft	7	3	0.332859;0.277383;0.166430	266.605;187.577;176.726	3;4;6
SCFR_NC_073257_2_13876489_13877701_frame_3_fft	15	3	0.309406;0.333333;0.047855	354.664;306.584;278.745	3;3;21
SCFR_NC_073257_2_144196114_144196315_frame_3_fft	1	1	0.398010	62.942	3
SCFR_NC_073257_2_144196081_144196315_frame_3_fft	1	1	0.397436	68.670	3
SCFR_NC_073257_2_145304378_145304853_frame3_fft	1	1	0.332632	100.017	3
SCFR_NC_073257_2_145403968_145405233_frame_1_fft	22	3	0.381028;0.015810;0.047431	446.281;352.968;286.507	3;63;21
SCFR_NC_073257_2_27351620_27352397_frame_2_fft	2	2	0.335907;0.332046	176.874;156.704	3;3
SCFR_NC_073257_2_38846236_38846321_frame2_fft	1	1	0.329412	39.293	3
SCFR_NC_073258_2_112971268_112971512_frame2_fft	1	1	0.331967	74.594	3
SCFR_NC_073258_2_117883354_117883409_frame2_fft	1	1	0.327273	35.126	3
SCFR_NC_073258_2_119175572_119178103_frame3_fft	1	1	0.333465	258.762	3
SCFR_NC_073258_2_2605566_2606358_frame_3_fft	3	3	0.359848;0.154040;0.308081	138.714;134.447;132.039	3;6;3
SCFR_NC_073258_2_33531772_33531829_frame2_fft	1	1	0.333333	31.683	3
SCFR_NC_073258_2_63378471_63378861_frame1_fft	1	1	0.333333	95.267	3
SCFR_NC_073258_2_64946108_64948288_frame3_fft	1	1	0.333486	319.409	3
SCFR_NC_073258_2_69213293_69214451_frame_1_fft	1	1	0.333333	253.843	3
SCFR_NC_073258_2_84123964_84124958_frame2_fft	1	1	0.332998	193.257	3
SCFR_NC_073259_2_118943696_118944113_frame3_fft	1	1	0.333333	155.777	3
SCFR_NC_073259_2_132998527_132998986_frame_3_fft	1	1	0.333333	120.684	3
SCFR_NC_073259_2_27082365_27082530_frame_1_fft	1	1	0.327273	61.567	3
SCFR_NC_073259_2_38371204_38371929_frame2_fft	1	1	0.333793	121.830	3
SCFR_NC_073260_2_11173139_11173686_frame3_fft	1	1	0.332724	181.046	3
SCFR_NC_073260_2_118559184_118560445_frame1_fft	1	1	0.333069	196.846	3
SCFR_NC_073260_2_13609675_13610032_frame_1_fft	1	1	0.333333	82.696	3
SCFR_NC_073260_2_14167819_14167964_frame2_fft	1	1	0.331034	54.797	3
SCFR_NC_073260_2_2382026_2382422_frame3_fft	1	1	0.333333	89.068	3
SCFR_NC_073260_2_2904447_2907667_frame1_fft	1	1	0.333230	353.607	3
SCFR_NC_073260_2_2904447_2907670_frame1_fft	1	1	0.333230	354.535	3
SCFR_NC_073260_2_3335905_3336680_frame2_fft	1	1	0.332903	184.634	3
SCFR_NC_073260_2_5969122_5969353_frame_1_fft	1	1	0.333333	112.419	3
SCFR_NC_073261_2_29156833_29157412_frame2_fft	1	1	0.333333	110.844	3
SCFR_NC_073261_2_65900959_65901631_frame_3_fft	1	1	0.333333	452.026	3
SCFR_NC_073261_2_20891918_20894847_frame3_fft	1	1	0.333220	416.811	3
SCFR_NC_073261_2_79448500_79449022_frame_3_fft	1	1	0.331418	104.522	3
SCFR_NC_073262_2_132483179_132483930_frame_1_fft	1	1	0.332889	130.154	3
SCFR_NC_073262_2_134200464_134200701_frame_1_fft	1	1	0.333333	84.426	3
SCFR_NC_073262_2_134200482_134200701_frame_1_fft	1	1	0.333333	85.738	3
SCFR_NC_073262_2_140509915_140510127_frame2_fft	1	1	0.363208	99.350	3
SCFR_NC_073262_2_23225847_23226534_frame_1_fft	7	3	0.342067;0.487627;0.097525	202.765;182.625;171.948	3;2;10
SCFR_NC_073262_2_42241002_42241141_frame1_fft	1	1	0.330935	52.403	3
SCFR_NC_073262_2_63185515_63185923_frame_3_fft	1	1	0.333333	89.049	3
SCFR_NC_073263_2_114581260_114581691_frame2_fft	2	2	0.315545;0.104408	105.199;104.466	3;10
SCFR_NC_073263_2_115305923_115306731_frame_1_fft	3	3	0.383663;0.024752;0.049505	175.797;165.124;138.103	3;40;20
SCFR_NC_073263_2_24766762_24767993_frame_2_fft	1	1	0.333063	184.529	3
SCFR_NC_073263_2_26356080_26356629_frame_1_fft	1	1	0.333333	116.860	3
SCFR_NC_073264_2_75975528_75975724_frame1_fft	1	1	0.331633	62.296	3
SCFR_NC_073265_2_51253726_51253825_frame_1_fft	1	1	0.333333	45.613	3
SCFR_NC_073265_2_6857785_6858879_frame_2_fft	3	3	0.333638;0.381170;0.383912	407.047;202.749;168.307	3;3;3
SCFR_NC_073265_2_6857971_6858879_frame_2_fft	3	3	0.333700;0.383260;0.049559	339.524;179.608;153.636	3;3;20
SCFR_NC_073265_2_78078292_78079192_frame_1_fft	1	1	0.333333	139.390	3
SCFR_NC_073265_2_88253764_88254065_frame2_fft	1	1	0.332226	78.190	3
SCFR_NC_073266_2_23261992_23262205_frame_3_fft	1	1	0.380282	66.741	3
SCFR_NC_073267_2_15658496_15658958_frame_1_fft	1	1	0.337662	140.134	3
SCFR_NC_073267_2_1609616_1609946_frame3_fft	2	2	0.333333;0.221212	103.410;101.767	3;5
SCFR_NC_073267_2_16570476_16570756_frame1_fft	1	1	0.310714	88.896	3
SCFR_NC_073267_2_17475965_17476212_frame3_fft	1	1	0.311741	94.402	3
SCFR_NC_073267_2_19545513_19545789_frame_3_fft	1	1	0.311594	91.026	3
