SCFR_NC_072398_2_230662236_230662485_frame1_fft	1	1	0.333333	81.821	3
SCFR_NC_072398_2_230637049_230638132_frame_3_fft	1	1	0.333333	200.401	3
SCFR_NC_072398_2_231056182_231056602_frame_3_fft	2	2	0.333333;0.228571	100.794;93.370	3;4
SCFR_NC_072398_2_41749464_41750142_frame_1_fft	1	1	0.333333	160.286	3
SCFR_NC_072398_2_48472987_48473949_frame1_fft	1	1	0.333680	153.993	3
SCFR_NC_072398_2_5102632_5103525_frame_3_fft	1	1	0.333707	192.752	3
SCFR_NC_072398_2_45593239_45595313_frame_3_fft	4	3	0.311475;0.312922;0.315333	320.586;311.605;307.593	3;3;3
SCFR_NC_072398_2_86754884_86755145_frame_2_fft	1	1	0.333333	70.686	3
SCFR_NC_072401_2_148418466_148418667_frame1_fft	1	1	0.333333	62.358	3
SCFR_NC_072401_2_154313612_154313852_frame3_fft	1	1	0.333333	81.007	3
SCFR_NC_072401_2_3648617_3648722_frame3_fft	1	1	0.333333	51.767	3
SCFR_NC_072401_2_47162402_47163092_frame3_fft	1	1	0.333333	135.950	3
SCFR_NC_072402_2_158042407_158043001_frame_3_fft	1	1	0.333333	125.301	3
SCFR_NC_072403_2_13531873_13533685_frame2_fft	1	1	0.333333	408.198	3
SCFR_NC_072403_2_34214870_34215314_frame3_fft	1	1	0.333333	113.456	3
SCFR_NC_072404_2_110141123_110141414_frame3_fft	1	1	0.333333	76.562	3
SCFR_NC_072404_2_150302020_150302671_frame2_fft	1	1	0.333333	144.310	3
SCFR_NC_072404_2_110482352_110484883_frame2_fft	4	3	0.333465;0.019755;0.254840	612.854;307.415;254.705	3;51;4
SCFR_NC_072404_2_110480529_110484883_frame2_fft	24	3	0.333257;0.392283;0.411805	889.962;585.703;569.433	3;3;2
SCFR_NC_072404_2_110586478_110591907_frame1_fft	38	3	0.333395;0.401179;0.265611	1493.768;1002.909;867.329	3;2;4
SCFR_NC_072404_2_110463011_110484883_frame2_fft	58	3	0.333349;0.411805;0.078456	5645.863;4285.005;3329.186	3;2;13
SCFR_NC_072403_2_82481637_82483145_frame3_fft	1	1	0.333554	219.222	3
SCFR_NC_072404_2_137420821_137423403_frame1_fft	1	1	0.333462	404.714	3
SCFR_NC_072404_2_110475965_110484883_frame2_fft	36	3	0.333371;0.078493;0.411864	2313.030;1540.021;1513.046	3;13;2
SCFR_NC_072404_2_110575150_110591907_frame1_fft	83	3	0.333353;0.401146;0.265561	4677.688;3370.718;3133.030	3;2;4
SCFR_NC_072404_2_110569794_110591907_frame1_fft	88	3	0.333333;0.265545;0.401122	7454.903;5114.857;4724.401	3;4;2
SCFR_NC_072405_2_153823143_153823553_frame_3_fft	1	1	0.331707	90.593	3
SCFR_NC_072405_2_154678831_154679047_frame2_fft	2	2	0.388889;0.222222	94.897;68.720	3;5
SCFR_NC_072405_2_154895331_154895761_frame_3_fft	1	1	0.332558	92.086	3
SCFR_NC_072404_2_110458778_110484883_frame2_fft	77	3	0.333346;0.411799;0.254855	6740.232;4979.205;4420.415	3;2;4
SCFR_NC_072406_2_72337248_72338649_frame_3_fft	1	1	0.333333	206.886	3
SCFR_NC_072406_2_81095829_81097989_frame1_fft	1	1	0.333333	242.976	3
SCFR_NC_072406_2_72337248_72342543_frame_3_fft	1	1	0.333333	761.080	3
SCFR_NC_072407_2_131797443_131798139_frame_1_fft	1	1	0.333333	157.910	3
SCFR_NC_072407_2_21446552_21447649_frame_2_fft	1	1	0.333637	253.819	3
SCFR_NC_072407_2_37550280_37552577_frame3_fft	1	1	0.333478	266.518	3
SCFR_NC_072407_2_4954666_4954915_frame2_fft	1	1	0.393574	69.953	3
SCFR_NC_072407_2_66884108_66884390_frame3_fft	1	1	0.336879	79.056	3
SCFR_NC_072407_2_67097434_67097869_frame_3_fft	1	1	0.333333	94.521	3
SCFR_NC_072407_2_67931612_67931985_frame_2_fft	1	1	0.335121	101.010	3
SCFR_NC_072407_2_68298140_68298376_frame2_fft	1	1	0.334746	72.580	3
SCFR_NC_072407_2_70303835_70304901_frame_2_fft	1	1	0.333021	195.073	3
SCFR_NC_072407_2_85196395_85197627_frame1_fft	2	2	0.333604;0.103084	262.836;163.878	3;10
SCFR_NC_072407_2_67906244_67908098_frame3_fft	3	3	0.333333;0.133225;0.131607	345.852;311.489;218.554	3;8;8
SCFR_NC_072407_2_67906562_67908098_frame3_fft	3	3	0.333333;0.132812;0.131510	310.008;303.239;206.593	3;8;8
SCFR_NC_072408_2_115793154_115793742_frame_3_fft	1	1	0.333333	293.243	3
SCFR_NC_072407_2_87745203_87749097_frame_1_fft	1	1	0.333333	573.727	3
SCFR_NC_072408_2_129698542_129699292_frame2_fft	1	1	0.333333	126.405	3
SCFR_NC_072408_2_16072316_16072865_frame3_fft	1	1	0.333333	119.798	3
SCFR_NC_072408_2_8004210_8005190_frame3_fft	1	1	0.333673	220.642	3
SCFR_NC_072408_2_8004225_8005190_frame3_fft	1	1	0.333679	212.357	3
SCFR_NC_072409_2_10274160_10274529_frame1_fft	2	2	0.333333;0.165312	137.723;86.202	3;6
SCFR_NC_072409_2_1656861_1657675_frame_1_fft	1	1	0.332924	128.916	3
SCFR_NC_072409_2_1962749_1963919_frame3_fft	1	1	0.333333	185.342	3
SCFR_NC_072409_2_2389026_2389752_frame1_fft	1	1	0.333333	130.165	3
