SCFR_NC_073224_2_113234701_113235734_frame3_fft	1	1	0.333011	182.747	3
SCFR_NC_073224_2_11407616_11408509_frame_3_fft	1	1	0.333707	192.554	3
SCFR_NC_073224_2_104649636_104651816_frame3_fft	8	3	0.333486;0.166972;0.214220	430.323;264.386;255.630	3;6;5
SCFR_NC_073224_2_104582875_104592423_frame1_fft	58	3	0.333368;0.179305;0.179619	1961.117;1803.769;1700.343	3;6;6
SCFR_NC_073224_2_104589901_104592423_frame1_fft	16	3	0.333466;0.179223;0.282316	513.371;511.709;508.479	3;6;4
SCFR_NC_073224_2_38592830_38593439_frame_3_fft	1	1	0.333333	143.247	3
SCFR_NC_073224_2_49419716_49420430_frame_3_fft	1	1	0.333333	154.339	3
SCFR_NC_073224_2_56148113_56149075_frame2_fft	1	1	0.333680	153.781	3
SCFR_NC_073224_2_53252062_53253935_frame_1_fft	6	3	0.311799;0.313935;0.312867	444.642;295.090;253.827	3;3;3
SCFR_NC_073224_2_94405778_94406039_frame_3_fft	1	1	0.333333	72.213	3
SCFR_NC_073227_2_167668370_167668571_frame3_fft	1	1	0.333333	64.113	3
SCFR_NC_073227_2_13679569_13682089_frame_3_fft	1	1	0.333333	1585.422	3
SCFR_NC_073228_2_10496065_10496300_frame_2_fft	1	1	0.331915	67.866	3
SCFR_NC_073228_2_144695948_144696881_frame3_fft	1	1	0.333333	165.743	3
SCFR_NC_073228_2_14785568_14785827_frame_1_fft	3	3	0.332046;0.277992;0.054054	97.732;77.360;75.273	3;4;19
SCFR_NC_073228_2_145019067_145020288_frame1_fft	1	1	0.333333	286.841	3
SCFR_NC_073228_2_145306653_145309212_frame1_fft	1	1	0.333333	391.150	3
SCFR_NC_073228_2_164177159_164177753_frame_1_fft	1	1	0.333333	124.466	3
SCFR_NC_073228_2_24058828_24059315_frame_2_fft	1	1	0.334702	114.436	3
SCFR_NC_073228_2_48170938_48171451_frame2_fft	1	1	0.335283	103.999	3
