SCFR_NC_073249_2_21198001_21198370_frame2_fft	1	1	0.333333	98.946	3
SCFR_NC_073249_2_224910913_224911107_frame_3_fft	1	1	0.355670	65.570	3
SCFR_NC_073249_2_226886618_226886836_frame2_fft	1	1	0.330275	65.288	3
SCFR_NC_073249_2_226914169_226914418_frame2_fft	1	1	0.333333	80.109	3
SCFR_NC_073249_2_227324465_227324837_frame_2_fft	1	1	0.333333	86.566	3
SCFR_NC_073249_2_227324465_227324885_frame_2_fft	1	1	0.333333	102.539	3
SCFR_NC_073249_2_42038439_42039117_frame_1_fft	1	1	0.333333	160.286	3
SCFR_NC_073249_2_45874124_45876750_frame_2_fft	6	3	0.314166;0.311500;0.315308	450.700;429.530;308.521	3;3;3
SCFR_NC_073249_2_5084786_5085679_frame_2_fft	1	1	0.333707	194.444	3
SCFR_NC_073249_2_67330769_67331403_frame1_fft	1	1	0.332808	112.591	3
SCFR_NC_073249_2_87417823_87418084_frame_3_fft	1	1	0.333333	70.686	3
SCFR_NC_073249_2_97039179_97039477_frame2_fft	1	1	0.332215	99.237	3
SCFR_NC_073252_2_3594345_3594450_frame1_fft	1	1	0.333333	51.767	3
SCFR_NC_073252_2_47088265_47088955_frame2_fft	1	1	0.333333	135.950	3
SCFR_NC_073252_2_7999998_8000561_frame3_fft	1	1	0.333925	182.790	3
SCFR_NC_073253_2_136087627_136088434_frame2_fft	1	1	0.333333	144.317	3
SCFR_NC_073253_2_136440117_136441338_frame1_fft	1	1	0.333333	294.488	3
SCFR_NC_073253_2_136115648_136116581_frame3_fft	1	1	0.333333	162.161	3
SCFR_NC_073253_2_136725730_136728289_frame2_fft	1	1	0.333333	391.579	3
SCFR_NC_073253_2_155534790_155535384_frame_2_fft	1	1	0.333333	125.301	3
SCFR_NC_073253_2_56437891_56438787_frame1_fft	1	1	0.333705	143.241	3
SCFR_NC_073253_2_56437788_56438787_frame1_fft	1	1	0.333333	190.656	3
SCFR_NC_073253_2_56437794_56438787_frame1_fft	1	1	0.333333	187.459	3
SCFR_NC_073253_2_176036311_176037693_frame1_fft	5	3	0.334298;0.100579;0.335745	260.469;200.234;172.084	3;10;3
SCFR_NC_073254_2_42888048_42888492_frame1_fft	1	1	0.333333	115.348	3
SCFR_NC_073254_2_22221781_22223593_frame2_fft	1	1	0.333333	405.171	3
SCFR_NC_073254_2_90513239_90514750_frame2_fft	1	1	0.333554	219.278	3
SCFR_NC_073255_2_118590228_118590519_frame1_fft	1	1	0.333333	76.562	3
SCFR_NC_073255_2_119045832_119046509_frame3_fft	4	3	0.333826;0.265879;0.067947	197.033;149.692;134.559	3;4;15
SCFR_NC_073255_2_119039283_119046509_frame3_fft	67	3	0.333379;0.265569;0.067811	2047.169;1693.623;1393.364	3;4;15
SCFR_NC_073255_2_171755098_171755833_frame2_fft	1	1	0.333333	159.856	3
SCFR_NC_073255_2_158883317_158885902_frame2_fft	1	1	0.333462	409.287	3
SCFR_NC_073255_2_119031855_119046509_frame3_fft	80	3	0.333356;0.265525;0.401187	4148.282;2783.477;2644.214	3;4;2
