SCFR_NC_072423_2_39526404_39526495_frame2_fft	1	1	0.329670	53.987	3
SCFR_NC_072423_2_39521773_39521879_frame2_fft	1	1	0.330189	64.985	3
SCFR_NC_072423_2_39531020_39531114_frame2_fft	1	1	0.329787	56.718	3
SCFR_NC_072423_2_39512541_39512635_frame2_fft	1	1	0.329787	56.718	3
SCFR_NC_072423_2_39540258_39540352_frame2_fft	1	1	0.329787	56.718	3
SCFR_NC_072423_2_39535639_39535733_frame2_fft	1	1	0.329787	56.718	3
SCFR_NC_072423_2_39544877_39544983_frame2_fft	1	1	0.330189	64.985	3
SCFR_NC_072423_2_39558770_39558876_frame2_fft	1	1	0.330189	64.985	3
SCFR_NC_072423_2_39549508_39549614_frame2_fft	1	1	0.330189	64.985	3
SCFR_NC_072423_2_39554139_39554245_frame2_fft	1	1	0.330189	64.985	3
SCFR_NC_072423_2_39568036_39568130_frame2_fft	1	1	0.329787	56.718	3
SCFR_NC_072423_2_39581879_39581991_frame2_fft	1	1	0.330357	70.238	3
SCFR_NC_072423_2_39595790_39595896_frame2_fft	1	1	0.330189	64.985	3
SCFR_NC_072423_2_39600423_39600547_frame2_fft	1	1	0.330645	83.490	3
SCFR_NC_072423_2_39605038_39605126_frame2_fft	1	1	0.329545	61.112	3
SCFR_NC_072423_2_39632977_39633077_frame2_fft	1	1	0.330000	62.146	3
SCFR_NC_072423_2_39614330_39614424_frame2_fft	1	1	0.329787	66.325	3
SCFR_NC_072423_2_39637601_39637716_frame2_fft	1	1	0.330435	75.546	3
SCFR_NC_072423_2_39619009_39619142_frame2_fft	1	1	0.330827	91.376	3
SCFR_NC_072423_2_39563403_39563509_frame2_fft	1	1	0.330189	64.985	3
SCFR_NC_072423_2_39586518_39586624_frame2_fft	1	1	0.330189	64.985	3
SCFR_NC_072427_2_54439435_54439574_frame4_fft	1	1	0.330935	62.105	3
SCFR_NC_072428_2_132272807_132274020_frame48_fft	5	3	0.333059;0.049464;0.016488	572.523;286.031;174.406	3;20;61
SCFR_NC_072431_2_59333029_59333738_frame3_fft	1	1	0.332863	149.789	3
SCFR_NC_072431_2_59349967_59350937_frame7_fft	10	3	0.332990;0.078351;0.215464	224.420;217.018;199.867	3;13;5
SCFR_NC_072431_2_59357204_59357766_frame5_fft	4	3	0.332740;0.078292;0.215302	140.619;124.427;113.615	3;13;5
SCFR_NC_072431_2_59363318_59363997_frame8_fft	5	3	0.332842;0.078056;0.391753	174.479;133.995;133.629	3;13;3
SCFR_NC_072431_2_59364530_59365392_frame10_fft	8	3	0.332947;0.078886;0.019722	216.348;177.532;153.057	3;13;51
SCFR_NC_072431_2_59366680_59367173_frame12_fft	2	2	0.332657;0.411765	138.386;110.583	3;2
SCFR_NC_072431_2_59334550_59335679_frame4_fft	1	1	0.333038	257.353	3
SCFR_NC_072434_2_21814092_21821515_frame12_fft	19	3	0.333288;0.092550;0.259329	884.514;814.732;796.316	3;11;4
SCFR_NC_072423_2_39591151_39591263_frame2_fft	1	1	0.330357	70.238	3
SCFR_NC_072423_2_39609717_39609841_frame2_fft	1	1	0.330645	83.490	3
SCFR_NC_072431_2_59355308_59355615_frame3_fft	2	2	0.332248;0.078176	80.493;78.637	3;13
SCFR_NC_072423_2_39572657_39572751_frame2_fft	1	1	0.329787	56.718	3
SCFR_NC_072439_2_97769979_97771180_frame5_fft	19	3	0.333056;0.187344;0.041632	310.906;287.850;276.284	3;5;24
SCFR_NC_072439_2_97770267_97770604_frame6_fft	1	1	0.332344	92.207	3
SCFR_NC_072439_2_97770699_97771420_frame4_fft	12	3	0.332871;0.187240;0.041609	199.914;165.644;161.233	3;5;24
SCFR_NC_072439_2_97770747_97771900_frame4_fft	19	3	0.333044;0.187337;0.041631	324.691;274.717;254.233	3;5;24
SCFR_NC_072439_2_97770987_97771324_frame5_fft	1	1	0.332344	94.223	3
SCFR_NC_072439_2_97770939_97771324_frame5_fft	1	1	0.332468	108.137	3
SCFR_NC_072439_2_97771371_97771756_frame6_fft	2	2	0.332468;0.187013	106.827;94.439	3;5
SCFR_NC_072439_2_97770699_97771324_frame4_fft	9	3	0.332800;0.187200;0.041600	170.194;145.344;141.912	3;5;24
SCFR_NC_072439_2_97771371_97771900_frame5_fft	6	3	0.332703;0.187146;0.103970	141.502;124.321;116.472	3;5;10
SCFR_NC_072439_2_97772139_97772716_frame6_fft	7	3	0.332756;0.187175;0.041594	151.564;136.937;130.883	3;5;24
SCFR_NC_072439_2_97772331_97772764_frame6_fft	3	3	0.332564;0.187067;0.041570	113.241;103.860;97.959	3;5;24
SCFR_NC_072439_2_97772907_97773340_frame6_fft	3	3	0.332564;0.187067;0.103926	114.826;100.931;99.589	3;5;10
SCFR_NC_072439_2_97772379_97772716_frame6_fft	1	1	0.332344	88.276	3
SCFR_NC_072439_2_97770747_97771468_frame4_fft	13	3	0.332871;0.187240;0.041609	203.764;169.719;159.429	3;5;24
SCFR_NC_072439_2_97773291_97773868_frame7_fft	8	3	0.332756;0.103986;0.041594	157.453;136.048;131.787	3;10;24
SCFR_NC_072439_2_97771467_97771804_frame5_fft	1	1	0.332344	86.616	3
SCFR_NC_072439_2_97771227_97771900_frame4_fft	11	3	0.332838;0.187221;0.041605	186.808;160.930;145.484	3;5;24
SCFR_NC_072446_2_13485226_13485833_frame5_fft	1	1	0.332784	124.475	3
SCFR_NC_072446_2_39419932_39420224_frame4_fft	1	1	0.332192	75.811	3
SCFR_NC_072447_2_138207905_138208011_frame2_fft	1	1	0.330189	49.385	3
