SCFR_NC_072403_2_36908140_36908471_frame3_fft	3	3	0.332326;0.099698;0.432024	127.416;110.496;91.638	3;10;2
SCFR_NC_072403_2_36908590_36909164_frame4_fft	4	3	0.332753;0.099303;0.398955	194.753;157.636;119.221	3;10;3
SCFR_NC_072404_2_110461626_110461933_frame2_fft	1	1	0.332248	80.206	3
SCFR_NC_072407_2_5346033_5346241_frame31_fft	1	1	0.331731	67.556	3
SCFR_NC_072407_2_5870856_5871082_frame2_fft	2	2	0.331858;0.265487	97.039;75.223	3;4
SCFR_NC_072407_2_5893058_5893296_frame2_fft	2	2	0.331933;0.138655	106.648;75.630	3;7
SCFR_NC_072407_2_5350474_5350889_frame33_fft	2	2	0.332530;0.159036	133.086;107.535	3;6
SCFR_NC_072408_2_18496399_18496961_frame4_fft	8	3	0.332740;0.268683;0.032028	151.381;128.497;121.055	3;4;31
SCFR_NC_072408_2_55385512_55385813_frame58_fft	3	3	0.332226;0.232558;0.132890	99.626;89.014;87.113	3;4;8
SCFR_NC_072414_2_65846458_65846747_frame11_fft	1	1	0.332180	129.597	3
SCFR_NC_072417_2_14459777_14460327_frame14_fft	7	3	0.314545;0.170909;0.370909	210.607;151.690;142.398	3;6;3
SCFR_NC_072418_2_11739024_11739898_frame4_fft	1	1	0.332952	139.531	3
SCFR_NC_072419_2_39292792_39293183_frame3_fft	1	1	0.332481	99.236	3
SCFR_NC_072420_2_31449667_31449839_frame2_fft	2	2	0.331395;0.168605	72.804;65.183	3;6
SCFR_NC_086015_1_198969008_198975873_frame3_fft	23	3	0.333285;0.104151;0.041661	1722.169;1667.991;1656.075	3;10;24
