SCFR_Name	Num_Raw_Peaks	Top_Peak_Count	Frequencies	Magnitudes	Periods
SCFR_NC_071985_2_211568466_211568653_frame2_fft	1	1	0.026738	69.505	38
SCFR_NC_071985_2_97696092_97696303_frame2_fft	1	1	0.331754	116.866	3
SCFR_NC_071985_2_97695567_97695718_frame3_fft	1	1	0.331126	77.949	3
SCFR_NC_071988_2_176514145_176514302_frame6_fft	1	1	0.127389	97.213	8
SCFR_NC_071989_2_186294117_186294349_frame6_fft	2	2	0.250000;0.375000	87.211;73.478	4;3
SCFR_NC_071985_2_82282650_82283539_frame3_fft	5	3	0.025872;0.051744;0.376828	285.952;199.189;174.254	39;19;3
SCFR_NC_071985_2_82280682_82282324_frame2_fft	7	3	0.025579;0.051157;0.376370	536.506;354.352;336.242	39;20;3
SCFR_NC_071991_2_10584271_10584815_frame4_fft	3	3	0.332721;0.117647;0.215074	149.006;112.256;107.325	3;9;5
SCFR_NC_071991_2_10616377_10616864_frame2_fft	1	1	0.332649	143.801	3
SCFR_NC_071991_2_10735233_10735588_frame2_fft	2	2	0.332394;0.264789	103.350;90.532	3;4
SCFR_NC_071991_2_10618445_10619406_frame5_fft	6	3	0.332986;0.079084;0.019771	257.972;201.250;180.332	3;13;51
SCFR_NC_071991_2_10736271_10736800_frame4_fft	2	2	0.332703;0.400756	164.255;106.986	3;2
SCFR_NC_071991_2_10698791_10701462_frame6_fft	17	3	0.333209;0.381131;0.035942	463.094;397.403;387.889	3;3;28
SCFR_NC_071991_2_10682401_10684577_frame3_fft	14	3	0.333180;0.035846;0.023897	397.289;341.805;320.445	3;28;42
SCFR_NC_071992_2_160369810_160371383_frame3_fft	1	1	0.333121	404.287	3
SCFR_NC_071994_2_1005692_1006020_frame33_fft	1	1	0.332317	109.699	3
SCFR_NC_071994_2_1007178_1007494_frame34_fft	2	2	0.332278;0.158228	103.891;84.634	3;6
SCFR_NC_071994_2_1003912_1004591_frame31_fft	1	1	0.332842	214.185	3
SCFR_NC_071994_2_1099278_1099879_frame32_fft	6	3	0.332779;0.166389;0.041597	250.977;142.376;137.202	3;6;24
SCFR_NC_071994_2_1103852_1104627_frame35_fft	1	1	0.331613	149.164	3
SCFR_NC_071994_2_1559894_1560105_frame3_fft	1	1	0.331754	72.605	3
SCFR_NC_071994_2_173770_174077_frame13_fft	2	2	0.055375;0.162866	97.093;84.916	18;6
SCFR_NC_071994_2_692991_693976_frame7_fft	1	1	0.139086	154.205	7
SCFR_NC_071994_2_1546407_1546585_frame4_fft	1	1	0.331461	60.909	3
SCFR_NC_071995_2_48123548_48123873_frame5_fft	3	3	0.110769;0.027692;0.138462	119.360;119.045;89.048	9;36;7
SCFR_NC_071994_2_1010151_1010536_frame36_fft	2	2	0.332468;0.158442	118.529;100.521	3;6
SCFR_NC_071994_2_1100136_1101193_frame33_fft	10	3	0.333018;0.374645;0.166509	432.744;239.233;236.289	3;3;6
SCFR_NC_072000_2_106925122_106925321_frame2_fft	1	1	0.402010	95.135	2
SCFR_NC_072001_2_16897771_16897949_frame10_fft	1	1	0.331461	80.813	3
SCFR_NC_072001_2_17460755_17461062_frame2_fft	2	2	0.221498;0.276873	101.697;84.799	5;4
SCFR_NC_072001_2_24698861_24699039_frame10_fft	1	1	0.331461	80.813	3
SCFR_NC_072002_2_61425704_61425780_frame2_fft	1	1	0.328947	37.759	3
SCFR_NC_072002_2_61443375_61443451_frame2_fft	1	1	0.328947	37.759	3
SCFR_NC_072002_2_61449263_61449339_frame2_fft	1	1	0.328947	37.759	3
SCFR_NC_072002_2_61455151_61455227_frame2_fft	1	1	0.328947	37.759	3
SCFR_NC_072002_2_61437486_61437562_frame2_fft	1	1	0.328947	37.759	3
SCFR_NC_072002_2_61519905_61519981_frame2_fft	1	1	0.328947	37.759	3
SCFR_NC_072002_2_61413922_61413998_frame2_fft	1	1	0.328947	37.759	3
SCFR_NC_072002_2_61466929_61467005_frame2_fft	1	1	0.328947	37.759	3
SCFR_NC_072002_2_61431595_61431671_frame2_fft	1	1	0.328947	37.759	3
SCFR_NC_072002_2_61537567_61537643_frame2_fft	1	1	0.328947	37.759	3
SCFR_NC_072002_2_61561110_61561186_frame2_fft	1	1	0.328947	37.759	3
SCFR_NC_072002_2_61555220_61555296_frame2_fft	1	1	0.328947	37.759	3
SCFR_NC_072002_2_61566996_61567072_frame2_fft	1	1	0.328947	37.759	3
SCFR_NC_072002_2_61584666_61584742_frame2_fft	1	1	0.328947	37.759	3
SCFR_NC_072002_2_61578775_61578851_frame2_fft	1	1	0.328947	37.759	3
SCFR_NC_072002_2_61714236_61714312_frame2_fft	1	1	0.328947	37.759	3
SCFR_NC_072002_2_61708348_61708424_frame2_fft	1	1	0.328947	37.759	3
SCFR_NC_072002_2_61720130_61720209_frame2_fft	1	1	0.329114	39.637	3
SCFR_NC_072002_2_61726026_61726102_frame2_fft	1	1	0.328947	37.759	3
SCFR_NC_072002_2_61673019_61673095_frame2_fft	1	1	0.328947	37.759	3
SCFR_NC_072002_2_61737807_61737883_frame2_fft	1	1	0.328947	37.759	3
SCFR_NC_072002_2_61743698_61743774_frame2_fft	1	1	0.328947	37.759	3
SCFR_NC_072002_2_61461040_61461116_frame2_fft	1	1	0.328947	37.759	3
SCFR_NC_072003_2_2292562_2292824_frame18_fft	1	1	0.160305	83.139	6
SCFR_NC_072004_2_58619715_58620043_frame3_fft	1	1	0.015244	86.335	66
SCFR_NC_072004_2_71455090_71455310_frame2_fft	2	2	0.331818;0.263636	72.072;70.525	3;4
SCFR_NC_072004_2_75221679_75221884_frame3_fft	1	1	0.009756	63.032	103
SCFR_NC_072004_2_75291706_75291902_frame3_fft	1	1	0.331633	94.395	3
SCFR_NC_072004_2_97230325_97231112_frame2_fft	1	1	0.250318	338.533	4
SCFR_NC_072003_2_2300626_2301176_frame4_fft	2	2	0.020000;0.161818	145.946;127.217	50;6
SCFR_NC_072005_2_12104847_12105328_frame5_fft	1	1	0.476091	100.326	2
SCFR_NC_072005_2_3838661_3839328_frame4_fft	5	3	0.065967;0.154423;0.176912	154.141;150.495;149.007	15;6;6
SCFR_NC_072005_2_13968300_13969198_frame27_fft	9	3	0.167038;0.066815;0.332962	289.699;258.972;250.588	6;15;3
SCFR_NC_072005_2_49511848_49512245_frame12_fft	2	2	0.133501;0.027708	121.932;95.083	8;36
SCFR_NC_071991_2_10581300_10582981_frame3_fft	18	3	0.333135;0.078525;0.254610	492.497;359.322;347.467	3;13;4
SCFR_NC_071991_2_10685032_10686863_frame4_fft	8	3	0.333151;0.024031;0.036046	353.166;262.578;257.737	3;42;28
SCFR_NC_071985_2_48340977_48347062_frame12_fft	8	3	0.333279;0.259491;0.092687	702.619;479.831;470.876	3;4;11
SCFR_NC_072004_2_97580784_97582774_frame15_fft	6	3	0.166834;0.333166;0.444221	662.190;598.037;489.963	6;3;2
SCFR_NC_071994_2_1106158_1107566_frame37_fft	10	3	0.333807;0.375000;0.125000	354.710;318.982;212.512	3;3;8
SCFR_NC_072005_2_57546029_57546390_frame7_fft	1	1	0.135734	105.988	7
SCFR_NC_071994_2_1107881_1112070_frame38_fft	24	3	0.333254;0.374791;0.332299	898.708;862.225;621.371	3;3;3
SCFR_NC_072006_2_37245676_37246043_frame3_fft	1	1	0.332425	90.252	3
SCFR_NC_072006_2_49458217_49458578_frame3_fft	1	1	0.166205	103.155	6
SCFR_NC_072006_2_49458037_49458578_frame3_fft	1	1	0.166359	152.819	6
SCFR_NC_072007_2_54969839_54970062_frame3_fft	1	1	0.269058	66.491	4
SCFR_NC_071994_2_921129_928708_frame32_fft	38	3	0.333289;0.362977;0.360997	1394.731;594.221;576.084	3;3;3
SCFR_NC_072008_2_107226975_107227300_frame5_fft	2	2	0.166154;0.332308	195.385;156.255	6;3
SCFR_NC_072008_2_107779_108392_frame5_fft	2	2	0.409462;0.437194	164.612;128.456	2;2
SCFR_NC_072008_2_159666049_159666986_frame2_fft	12	3	0.149413;0.352188;0.332978	201.628;185.727;185.211	7;3;3
SCFR_NC_072008_2_107226789_107226910_frame4_fft	2	2	0.165289;0.330579	71.294;60.061	6;3
SCFR_NC_085929_1_27942363_27942577_frame2_fft	2	2	0.163551;0.331776	76.353;74.297	6;3
SCFR_NC_085929_1_57038426_57038757_frame18_fft	2	2	0.084592;0.172205	89.068;84.267	12;6
SCFR_NC_072008_2_49478148_49478584_frame13_fft	1	1	0.477064	92.707	2
