SCFR_NC_073224_2_104444543_104445672_frame6_fft	2	2	0.333038;0.480957	162.193;159.106	3;2
SCFR_NC_073230_2_87772004_87772413_frame2_fft	1	1	0.332518	107.914	3
SCFR_NC_073230_2_87813805_87814529_frame3_fft	1	1	0.332873	151.295	3
SCFR_NC_073231_2_13317857_13319364_frame4_fft	7	3	0.333112;0.021234;0.065030	390.015;312.480;281.071	3;47;15
SCFR_NC_073230_2_87811378_87812887_frame7_fft	1	1	0.333333	437.774	3
SCFR_NC_073233_2_7650394_7651019_frame37_fft	7	3	0.332800;0.166400;0.041600	246.877;169.578;154.211	3;6;24
SCFR_NC_073233_2_7645846_7646759_frame35_fft	10	3	0.332968;0.166484;0.041621	344.790;229.087;220.904	3;6;24
SCFR_NC_073233_2_7648525_7648910_frame36_fft	5	3	0.332468;0.041558;0.374026	149.352;95.204;91.583	3;24;3
SCFR_NC_073233_2_7550132_7550676_frame32_fft	3	3	0.332721;0.290441;0.248162	189.449;159.614;145.730	3;3;4
SCFR_NC_073224_2_55549321_55556591_frame12_fft	18	3	0.333287;0.092572;0.259285	864.798;757.294;724.487	3;11;4
SCFR_NC_073233_2_7644591_7645192_frame34_fft	8	3	0.332779;0.374376;0.041597	214.846;166.521;153.489	3;3;24
SCFR_NC_073237_2_12280635_12280804_frame8_fft	2	2	0.331361;0.147929	65.649;61.201	3;7
SCFR_NC_073237_2_12278991_12279589_frame5_fft	7	3	0.332776;0.222408;0.148829	222.039;208.351;153.194	3;5;7
SCFR_NC_073238_2_6662222_6662412_frame9_fft	2	2	0.331579;0.221053	73.789;63.398	3;5
SCFR_NC_073240_2_24974344_24974462_frame9_fft	1	1	0.330508	51.132	3
SCFR_NC_073240_2_74788813_74791157_frame11_fft	1	1	0.333191	1120.527	3
SCFR_NC_073233_2_7642486_7644074_frame33_fft	10	3	0.333123;0.291562;0.041562	648.718;366.347;355.157	3;3;24
SCFR_NC_073242_2_119428118_119428644_frame2_fft	4	3	0.332700;0.444867;0.480989	109.288;108.707;108.014	3;2;2
SCFR_NC_073244_2_15021821_15022710_frame8_fft	1	1	0.332958	140.954	3
SCFR_NC_073245_2_45313706_45314016_frame13_fft	1	1	0.332258	79.484	3
SCFR_NC_073246_2_32631286_32631476_frame3_fft	2	2	0.331579;0.168421	78.490;68.335	3;6
SCFR_NC_073247_2_146956403_146956569_frame2_fft	2	2	0.331325;0.132530	72.417;60.248	3;8
SCFR_NC_086017_1_192331478_192331620_frame2_fft	1	1	0.330986	69.819	3
SCFR_NC_086018_1_3876034_3876602_frame9_fft	6	3	0.332746;0.221831;0.147887	221.728;196.632;172.976	3;5;7
